name,cuisine,latitude,longitude,city,rating,image,categories
Hunger Strike,Street Food,28.5624402,77.24459519999999,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfyaR2CLgGg0DxEQObNNGxmljzhnYOLh7Qvng-O27f2LhgppwKWwhQ_YFY4jgz8IaE3t8h5TK7arEXXZxqAqXgXLPzvV28UaHJXX_V-BEzpTkBroZm-W_F-_scD6s0AgmkeSujA0iuAnagtjzteWGXgrUNsUKdnDV_rL9TQtK3qU1YgCT0a9zMJnv8A4qpssaHUz00jBQxxjJByxaMYy2ueezsZm9g21DdS-u66T6C4m1FdQJUep_VZ3vEWoszNIBGxREE4i0QlFRZKOzLtnHbx5p41-QTxxrKqojf0PnL7M5t4mlo30haPhSRMI4oplCpLukLQeSL84gYNEPsKDUcVMtJl7LDsQe47-7dcE_lCYJ7aLZseizmah80LRuS1i2ucDB3-6LRhh09lf5R6svLKSF3JKtdiHMP3uELB7u7lRapprCG1UxnM_1mOzcui6fukKfbUs5D4I_jkl5gm7xcAbWeqcbzPgsI8_5Fmcjn81ggEPT8w2MZRDTx2s288LzcGAQk0GvFXAoHRE-z5xLq66SkxwNPiYEkQrOE-PYcFRoMnP09FDSRs4XaXiiVJjWufHlpV&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Jung Bahadur Kachori Wala,Street Food,28.6556903,77.2300195,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpew179vQDUETgB4E-aKJIMNt7L0ZteCe5S0dYlusMkzhrMUX746xL5u6Gt143lPcwFmlg_-0zTvoJDi8HWft6aXAZEeILOoHDPh9sFGcMEMGRWIZnYQHd0Krh4KynJlpscSIa1hRRUxCaqTXqFF4Yf-BIwrtUKN8oJpFN9UT85bufiECFQlKsHPTSdA_gsQpe8M0F78RGloIPDNG8xeUy_8wpMsy-Y8bN9toNk_LiiAYLDaUDnxBZwSBaYiCCKm8nXvpMQ6ZPgFjZIAKHomNEm72PTeU6xF6Sh49UcgaRfsAC3pMngqhTE8kD6aUaIy7S0H8qCBj4nJ09ua3DYBsOR-e0I18xbC62OJmx2m19SvUbye7q_jZF2delu17SYFIiFaIMK-lIvRptCDe2P06FHP070qSxYX5XOcsHkH53A30gFLip3dfmFLdl3Fqp91pkpqM35flGXJNtvYlbd1mZ6WkVSGanjJT-PkU9GLOrxwqzRvor1uxwZJGH-6lzHBT-dJRcbZS1SQqj1dX_4rh6mhsNyR-BUW6HLKa8bZMPbfqfd0mQJNxq18bx1f2_RQHhM8RzaO&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Natraj Dahi Bhalla,Street Food,28.6564636,77.230522,Delhi,3.7,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfCLpjIzvOWg1cGJokEIv_x8qhTGEEvMbdAqJ-J6EPT3kdIEcoaNxkoadM0eez4YYeYnumMKvlmghOYb7GVXqOY54btRzSYS7o_vmfUzNbzq0mAeLaQM1ktYwwN_ZjS1n-DWxAmsvSVc0JGD2oXyxz98Pn7EPoNmgYVDAR-Gn0G-bUgs1FwNr9HxflFb52E65dDmd2Q_7-w7KQpxR2rFOqh8VmXYpEqJI0zI5s6jXBJTYp1OsvWq22PDXpPGbeU8I2Hz3_Uc-1WnFkaJb0fpY0pJndqlsWyEn3BUJAHENlYtzYgNOGqfAgkg6WoTj8cDqyoarPFhU9dvi3HhY2Oq9D0hqupYYmGJMNCfyieaw2-z8JU8Iz3yuK7_RYn2I_2nCNvS0bcYO6Q4NYqjN2Iv6Fk3idHcksFGIY-ZnNvB7cnsNIPhYP1GOZi7j6GrVOnRLMh_eJfOZYbhPSX2gyIzLGJtf4ZVnaXCAgytSCQ6nXfLLTidF2PyVtAh8T3hw4BOOazy-OnDBP9lrclkN4iwHhsInPe6TisWMnImE_vq9RqRABLe-3mZCtxsNR9s2bjM8b_qlbPAJrng2cv4807FRG80c9DIg&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Chache Di Hatti,Street Food,28.68757849999999,77.2025779,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcjkA_Ix-XIJJhN1o7nFWjFdy1KsADEgHzd7BXxIySlYYoO5sS4YTS0jVDs6s-l4htdsoQsVx0nWgu-MUFQ4kLo5uL57ITlowa9-cZtqzXgAGfikQ_IhFHtwdZp7ZGjaWxDRMEDu6Xn8GwZqxr10ln_ljQ5sYZMWLtxfLrAMueKzch-CNBzdW7SFb5s7TXp9bmcQeVudVUf0FhGcMUn9fccFqUfMty9d_pdvGZxa-ZXik7CCl3Pl0pUFtrjab1yU78q7JWq1SNcgkCIk0gTavgyrkOPYQlsunlHsxWiu_0qVwIEPstdb0VPQoodyitWHk1aOjUX_U9ttnKkt7O5iW5IKnA_mUctjQ6wk3j0EQ1HFwSJCFgUTsFHxG_pTPvWQEd8wP134-yYctNE7E8xO6UD28P5WUv1JzhpyGK6FLpOTvKJ48i7lTm80313C3plLAcA4uvoBo3Xu-w1e9T_tZXHvSj5V_xo9FZztsitI1nqtENT63TRLg1Mrwx253Gy6VwH38tyHdKSoGrHi1nJogAok5VbuPawUj6RBgObR5cSQb4Jw5x3fxZYn1b7-8UafUwUlgeJpkf_kQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Food Bus Of India,Street Food,28.6428791,77.1786589,Delhi,4.6,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcql6odhuv3IROqsDXZeQVT_k_hIqZN3GkdzN6un3Xj0uMSwoe5sy8a1MnSYGtSHBlVUytkEMsim1YjTIIm1zZtZH7P-7gYmVIdTS_piCMyOTeQIgTN7JuWI_vBcYy1G671zK5nEMM2jBoWq0GxMMsXnxNbh0baSe0ziG7s6vwikjcjrR81gin89x7vM4eWQcJfbtaNCJqF7-rYvC5zzLG4k6FDiLuvlDKtZVvIdwxsvB8ZN_ccXetwZLyt5M40sWzb9HlhCXpYJBJZxv5iJrJFMkOzyF8QaOdPfYUZAHxkoT7B_0LSj2oKW-4t9lNe5OnPg5N0AieOe7J4wi2Wie72yYmKVtXWXp4kkkip2Kw87D3SYd8LM03PR6gUFtgpOserqSKYNGPjar6q1uo5K8LNCnU5EuoubmZ3yC6_vPNKyila1fARMxj2EbaOQ9CD23kC_t1QKRcU6LxmLM2fQW9gN4GS4pEkYD_FGiEu625evotSKLCDoEQPs5zd5uFsVmDYINu9x63WlLxiagcCr3OSu_OUru0iWO9WymUBVBa7bvO7Wxw_nmDK8dmFhuBpBvL7mcCxMMkxFQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
UPSC Street Food Eateries,Street Food,28.6092937,77.2277864,Delhi,3.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdGe4hm9_dfnzsNAfqbsa46h98hhYiJ-aFA6OLyJIeyl8L8isaSQEd-9pL1u6AcxcEJ1Oy-KOhO4fazu4bJYwlHxrfnEYUIZObvvguGumr3kA5CSRMjiiJnNqpp2V-kSyxqStOEO5104n-5YNric64jEZdOqaKfu1XHe7PBTZ6Mfm_DTzAX_Nt1J2g5Y7FAh_9xTsAPcM39-M2tuEl8YQIrZlNcrKLojE03vynNaHxF-kceTTP5ft7swkTZzHdI1KZOs1bqYYehaH6WCOhqgCqxCpkBMdLMivd9CbPsrTDEy7-kvB_k-FWjQLZjVoTBwDSGJHlTz3JRjR-nDu9E_RrxX6Ya2MIUGRTIOq22fD5nOiLj1AGgxpI6dqGbSJlQ2RHBKxFTRIuJLcuEp2ZdTBA2ePfW7BNbrdlKG0Y5DBfIZR7VJuEPKT8sjAXAvO55fjCc8j_MYE9GarbcHFxwmuo9ZNVFHLj9mKqSqWKKmr7Yx8L_CMH6FZC_3xFB1YosVww1fDpUX1JXRUP6cz6DOxn9O9miW-zac5qsAdCGJFXXA5y7T5n5ayIRKmol34SKh5ZLtnJhlcUazQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
FOOD STREET,Street Food,28.6536952,77.22241749999999,Delhi,3.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeXH0El52aO8G_7sTAp3MfgeVp9vOVqbyn64BxlDX5MrKNBQ8ZMe3pApSDB6Hc5tUrRmcoEK9TYHTScz5aAhx_qZ3mRgObh1O9WDWXmrjGI7Kxd11rQanXHt4GIioTY0kFR66phNaiyFuwdEyUYyc26Xm7UZamKyrPiKv7LBCB4OT_ApFERBGi0IQmCVXEu9RAWwQO7XGvv1IxmaWU-UPYgoeTx3ZVN4I34u9J5vO7c2noX5F-5A0sl73DmqnegMD7qhuv_718D1fIg3LGllv6Bqw0vjENfgGwEDJHNh9lKegUxIYaFx8SNY_VUcEr4FlbtHgcUDRhL6XasfXEQmWmWCCE3xYB1Ene2jyTgWb1AGtrVAqZc1q7sWs9TBtr7jOqMutDy7AYYQhI-i4tBJRy33_ujDDZ_5dIgIaQkP7dFxsqTGRy8VE_bYLeBMLyoigsMQQy2grMTyBTFh1vdd6CfzxxhVREKzWchUyAffsT8Ythj1zCcdRWYWLZ-KC0iuC2pju0Jd2VYcgMkZQQRbkrY6R2Xhl7BegQ7GIRU3Qo_3boZbsi10dA-eJUTgX5T9D-fQvAL&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Kallu Nihari,Street Food,28.6421438,77.2373606,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd2GyGv2ZlHf_o_wnnCBO1wuAvo2P4XNBBcOE4NW0yS31Xl4deiS6aFsjF3ALFT9oqr94KlP2fBfuhjZ_tZOjEHJ3wu5aRAD1gbtI7LJc4JfFTiEZaIAfu96wZJLIbmx3qJ6QsuzJBLcRa_oCMh5hEQODMOZeWl-Umu1WQVl3u7N4ft4l_0Hz0yc9eEaa9hEvcC9d5qxwGQEU0ogRYRrQi_fhn2p0-RtYOhaZduchEMI1Dr1NP6MqB406R3cyx-uIIBJvli-a7eEWVtZgvIE54tjBYpeDrL9zpYhVN8C3vWD7-H8h2sw30trrOOdghhGKasHW12de3Z6_bBM3f_ig_5h4D8NMufaFbFZ_eDuGoOvzOtYPf-H64r4cXumEgYdPyMrvjjvaVY9ZfZVZjp2aroXnLRvFt_1m5xEhCi9HasN-oMOo42YBKysQ2RC2nDQKrFjFQbvKQFrYHqA1C4E2dTMamX3N3YlRHj9xZvtvQWoaJLFs-rNWoKHa2iQWy8ghqZEcwe9PwwN4eMCwMJ1-2KGtSbTZON8TDTkhViDSEKgzd4DfOWWwOxsgcgZLUHrOIuFmjF&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Shri Bankey Bihari Samose Wale,Street Food,28.6446348,77.21253659999999,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdjouJbRxh023r8UAvYCQexcFjCWNTsX_3BxTfCaxeuJA46X9HfRE5iy2PhHyYqvFKpA0YbcM-FO9VWW40zHWoScS-CY4flak8Ev2zmO0VjZ3Z9EWwUS39Spf9izWklGARyXNprYbz8i1VjMroA3Vc04Tz-lKwoQc7KLoWpqoWzYs7Iq51eO8EYK7Qon_E81os6I1HIDR6RvgtUCk5tyTaOv4KHNhdheNHlre_L3yB2ddPseAHiStm-yMauHhn0ofzIiQ02ZJ7GF1Eo79Ad-t_uu6G8emumGVoYY9ZtJeauneTTp9JfCDkvnKV9OnesbxrnNsiAdg1oDPOcEp6cpapffCBVLvF2UXHi6dLoJ1POorJJ6_pJYaZzuwFfymNB5OnDKcBtVIPYKJFfZ35adTCJfAHx0OWt-6wx6xAal7nHK-1n7Tubqj0lIKbpmCQHcBDIA10AyoVZBliAYpMsSioXHoIIrNEtbekwL56cO1zEH72_y8_a6mFpqaNF6eQQ9PUypmlbiMZXmvb14ACkZmPXNTcuDCO0SjidZsOc3kiaVGfp8U6GOkeMHKXOYUXVNu67DB89&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
London Street Kitchen,Street Food,28.6407807,77.1852399,Delhi,3.8,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcRGqcp8Cstve35BcoUbKk0di_9IQQCIv8e3U5v9dz7NgBeAOLEkGISpd09iHYll_Q4xiLLG6p-kR2tjJhd8h9eEHci1mbscNqgQOgv6Z6Me8PsakBZ0PJBzZVJSAR-q3Bqg9Dj3zKk4ZlEIG66GzMOiSiNDdnBbOGyhKIrHlKOPfOP5eMy8xyxlEdsw7PZBRVQyhfosqi8p9C2FsDvg0NDwsQqtUVmDqrpQqa1dHEfj2orvqJzVkLUAsOv-aMkYFhPIGThcfY6I-FDbrQDEStlsfZfEtN5x65kQtzAu9VwHE4pv_HwOhxvGTDDXw3AN7UIjlZ7HohLzs1iVJMLGtstFRA6bfWejic5fcw2NCBYxM3TAMQUjuuYeK-XekDLySVuoMXX9pg0I0kX3zbspLcrljkLr3pcSF7Qu2GJn-PDShRc1tXSV40YwbWotHYa4fIbE0OiXqiSB3p7lY5KQ0KkJNjjuMfcowUjmqgYvXsWyj11r4u-TE-ksdJp_77UCXszkgjlyOz0njzps4Io25abR_zRcHcMIEUPZeeauoQwpKHfbP3WY5cwwUxPQHnT0eF-xXfW&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Kulcha King,Street Food,28.5698623,77.19406599999999,Delhi,4.2,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpd3-tFkuqKySxm7hWZnJ69jLr0BC7FsqLqaXp_rE4lJiG7CoSOHcY0HGqLWCWhVcTGV6I2LOa18EKZ3bsEScsecmzgVk7oGbHnfyr64gS8NlT8ESnKMfbBZs8U5CfB6te5-OCrHfKYOYXBex7ZCg7fKswgbSBFk2R9_BXfihQs4Nq17Td0kozL2F_UaPRlRLMPAA186Sl6OIwCyKOsjrm0HuxDXzvX_iCQNoxq2a7Yw-yi5FlQu3wPVLALrGgpwplM8VsSv8iheW8RzFZ_WAyxauuDFle8NkTy9OUgYIOTDskcpWoTsCblX2Q3X8lUNAZuD_Q6vmBN2fFSTnjIeokbKQjYWzg45TBxHmEsQG4G7DLsOtwsCVTZU8fo62SyQXz5M2-yrYOGmpEtPCqFByYa1JHxQ3K8zoYRiI9k1KQQ_AYqHqrqZPGWLIX38vl3IQMVzFD2MLjbay1-5cpLLd5fwAGn2rwOtc4m-lwgmTWEUTD9tv-MYX70araX4RvLOIKJwpqQ9yHrwz7QGR4NM5goDdJHPV6EhELXyhpd8lV74ko-icjjCYfKW0jeTD02nMbzr1Ok4&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Kake Di Hatti,Street Food,28.6581323,77.22324780000001,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpc5M0WGehhE3nM9PqdevieCU3HLO0ipJRQRkKspjB1cnqKkaDoWZm4m3Vhp-7Fq2FKAdTjQ0VBmlL56zYd_vUvyA7RPtSMp0rUwSOzJvOuXskZFKKz2bhJsCxKBB-PAJzG2khV81flm6uVZd-kVuUZok03ZkI8Iq8uOkiljaxIyjat0BaCtVUrNdixehU_kgDMxwgwdPUNm2Ei849qsg6UHjh0F529nUEZYt3r33hKVZ6WO88VBC-_h3yU5sqKfu9LxMA3NPwcd4pjjYiaa-k8uUZsPKCpyrhCjsB9cHt2Den8WO6yfusRfK-k0GtlMyrOBn7Qy4wFT3O_PUXWUzduvoZ01HYDwhb-tmIHEOePCVcYbcNW69BfBicA4Msux8VS23jaNtjIZqVxpqAil1oMrBNNUyMgXJwfyBjNaxPD6hM5QqNizQiTqUJ6OUeRGXNIHrtEqcKbWkyTf-25rXgwhdypCMCXaQI4L839wVRHsw6NftMosXrZXvxgr2eDWLTN4VOcwEs_w0_ryCJGI0cBkw_NEkLb_ckSBM0VuWtlxvD1zMxE9Bv5STom-U3SNBIGcV4NBXdTcaQ&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Aslam Chicken,Street Food,28.6487367,77.23351009999999,Delhi,4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpeNS7EDpA_qv9EdQh4Q2DlRqmVs2XJf-EPswNHbWrmQEO53rWI5Uk1kZbPDMdaJ0NYC_VBqb2vABi7Xa5rOmrpjyBedzsOzKAcnEY2DJWOELL9xNn8l9P_Qg20lXRdSTLQWnfugV4MYTXfmEAvQp16_LWnL8_ZAyWObH8xb02w9ElfqhOMyepwpsoFX4whyjknnOldxl18N90Lnd1nDuq-GAOxDmLaj_0dbGL_8ca3itQDLRa9fQuZcmHUUVYaaFwx0LPDk_u6zGlJXOhC8rRvoDrd4xSN5JwYc01Hk73jhq54rXfaWOwRMbsqIrnL1HpsVl5S0myonWVdNZoveVYyNvsx_EVTCStjBjUCyyb8JPP9hD9FxGgjFtPTpG7oP6Z5LwVTX9tKcYlzL-G409MiDeWRdvPQPhCdWBOiLXKuq1lUwQbPcvcigkC4efn7BEw9sn1tbCGUpJ9TL_clYErYBru7f-fwwSTto9KcS0MXodI5adp6i9xvbqwZ13wgQqgvP3Y9qPH5u1ROtrrRo1C5GJnsGYBVLlMNn-l_nAm3rg1NJjUzEeeqeCtMcw1ka60bIPZwT&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Street Food Hub,Street Food,28.5624651,77.2884831,Delhi,4.4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfYGJkXyuk22EeluI0S5ELtvl3DVJUoVpuFVJ5mKwJEbNOrJe08Hu7kM-2y1vnlKfbeCaNAcaXUAT_W4RsbCrT5ge70BAW67OhKsbTr2Gg2hKlUlub64AfdHxYCjn9sFwrbF_jEdZzMqv5whkcHIhgWFcB4_AEgGmco9_euvNc1hAp12qZ1JqsHVDDgmYmcnJgcEqxHszSLrmp6EggwNJHVc6sAmblqgFP6LA_xYEG3l6QF5Zk_x0igAgrmgQMn9x1CFLGrX2csEheA0prCKffGk3jm5M2un8iAv-YjmJsRQC5mJpFyEIG6D-Sw5WJxedLejCIrAKC22M9QmlMPQBrSd-x146rjsnfECoATIAMdADW5vIhdzyiYHtMOIp_R5v7EZm39rL8o7CzTm4E3YRkxntxIJPy6bs36JR9U_a_w-GIbu3Gn_mywP5qhabdB_CWlyWYwlNgnD_UqYvSUJR9n8vzO9KkhNZzb_RiWlez3VWEml2kyPS5nt_WLZKRupMSiTBKkTagFIeZHZVRzekd2pWUSdGl32LTwJBanrPtk6tHYVVo42z9w5duWPrjyIAJGTw&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Ghalib Kabab Corner,Street Food,28.5920935,77.2425304,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcPye167rKZzsqAMf4GQj7l6P6jm6kPx2HHaIrxos2j5XUla9x40x54Bflf-9l_YP3xVRO1nUoO64RGRpHTaIp0bKaWLSg2-LNkjOCrXc7gMgTwK42f8JrNT7qYnDZ-lOafOksMRf_Npp7PzeK1SFV-xh2qFIU3LSF-674XGKy0NJNzzJVhU_4JI_2_SR6ijUPCI3VaO-LeLLpQ00_2SNDwDXFFshYeZV6u_RuVvDYAfND52cnjGF7Ui3SL_aU3bloCbvK1WrUxp3q4S1Fq6eoEyKYAHJ9EJvtTDFW1L8iwUpTvcWoLxEWD-yE-p6zrf4Zap1Bg_5NLEDj7PXRvFPIs92I9Gu5JWsYaF_GuGiRaySxYH0h0r3swpB_bxfkQX9ZGUhHz_-P-93gfOk6DRdfUNVCzdCBHDeFEez5dGfzalrQlwCstW7k5YDme95eVMoTmWKoXnMtfY0ox7t8XDfALRqHD0epApvk_HQ6j8kwe81NrCDxB7LX7RATgv1L_G6CrS-GG-e0CCUi6BMnxZ7VPqWzeXWtVXhkK2DdzhiEWViXATH8oHZGVYLRz_-v2EEXMrRnB&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Kumar Pav Bhaji Corner,Street Food,28.65995929999999,77.2835099,Delhi,4.3,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpfrxba1IQyylbinNQYItmoHve7mi6wEnfpSyIcWpOCMWaCdEksULMaqmYTtB0_4JlBg7ivkDRWvgg3uAYZ5GR9KlIOzGsw9JmgyeRXRREAet-0qecKyjyUF1bGwkcsRoBvHgfWNQYYCP3y2yRzs_4xf2YFSqma-Skw-qa3xROrE0dR9z4pdkyXp_V3z89wFkPDXV9pDsZWdMNLmuRt0HovnGV7t893LkRO5adAiR3fkDSDxYVXRsc-vfQs86y_JTl24xC_1VzXu5QjXm5Pg9XMS57Ua1yjKG4ZZezME2I3BDGkoRXMz5gTvXHNAr_qnWH4P2fz7BVc1c5Q4sJO0v8B2zphtzXPvLpYW26xrSb93sRAHNmJX5K2D8hrHKnBDGrHJUwld8kq6NHT85CskRJ4y00BFfg85SNv9qgipmHuMSXisM0ksB9HzH4ZIb4WwX0-f52O7nOUTjIZhOI-NKYK1Gc7ySzkQJkpSxyDF1JYLI0mFNwVsUg7QrnXhwurhhK4RjfU8vdEAnAB_kROa-gsBzw_Ewky988BsIsHmemOlmfB_c-9gHyUUhOSM5LwYkTf2PgG67nSY9Q&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Om Di Hatti,Street Food,28.6814253,77.19875739999999,Delhi,4,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcUQcu1HyaKQnUA05BxM0WhyGOitSgTVX5oZimS5eJ_UpqLbT5zoL8vyX6SSzMJYSwkhd-P0ETOoIy0kAMGIS0RCtchUlLc5qUGagTp3xtEBEF2-LdTKconxB6yO_rVcytxl3xRJgSQt3f5rTzSr1naT7DzjnZ7br_qPg5Ri-QMxZDkXJu0wC1mobkGXWSlB4D-fxmUAbCjkse7rjB3ul-dHz6dUfGbiRjGo4-7Z2SlB_M2DIjreDlenhlqWfoJeJE-QgCD3oHZIv16c296ANv0B1MKJWqEiB8QNj_xlu00ERz5gRY5xFoHcsCHxtoe93aZDqLWJKyuZ_w4s2p_882l-xh1MXVgLbeHNyKOXKaSYKYss-GOxak8i1G5exhIEPInwH629Qx9VLcDkFmxOpCXB0z4WtYYtBTQU8sDCAZVmv-UsTwQDIOF7YuCdtG7Rp9JelrB9_IRDhG2k9xH7--5LgIxIHZdGVCQGxESXtMUOYzaknPitQCIw3s2CN-hCtYtXWp2g3sQZOfrluVq1v9xFOxWwMKf2rSqUYw4eFLnAZtMbpIUS0JrCI58d8tFEDlEYH_3&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Live Moonglet,Street Food,28.6468229,77.1897204,Delhi,4.1,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcrJGETpNfaYK45Nyb4Mut02Taqx_58nuwEB6P5xZnWbYxlb17b39wlgCBJHpJ3VBhNMxxJvE4k87uanOTUt1kxa37Ll1mfyG_Nj1jLzwVekqHCebuJnjVjjqLJzI5Y5PM7g29hC_CU8l7RPNJ1ZxQ1HkMwqiju_LZ_EJTdhqDXsuAkiaTLN4W7DBldhgldOgIfLwUlD7yPjJl4anVCjt_8ApTuXvSaiXn0fEOFJ-V2RmdOno_UU8NBotCUUdFx23wDzpcr5PnmRobEyrQvVGxMyqyGbxf-OXDI9UXfyjMwqtez7qDdoXfpNY6d5vorfxmjavJ46gdCzyDsd16PWf3bKsBkea26ebKWBCJe5r5p1Q8p9MmoLOWJ5dDonkCNOWUYM87Jpm-3GqjFYn73phGhXF5x1LEIXVwzWHiQcR3iPMuT3D50Iv5y6Zto_45Ac7DLJCjhHkBYBiIrgKvbxsB0iDkCnyePEuuXFk6iDa7hbwsKSKuWHl41fZ5aEaMZttC5zpPKyacfMXhcLG4wwOEeK2ym7B7DYRD6yy36slSrJ9sF-v422Bd6ogogWJOon1mjEhAt&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Ohio -Global Street Food,Street Food,19.1424103,72.8318038,Mumbai,4.9,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpcBGo6WloTPgMzpoXK5wYnoEM4e9jYqv7DV3G82FskKW7Wh2y5JHTRhqq1kXOHvNWUBO9TT4dyM0i_P9JTXllYSL7bYYQ52FzF_IWiooxm6KbA6WUFfusSSthGcP-sQTPf_6AyARGkZsB4APVIx9FZDZBaku5-yofzlO-Ac8xXFt8s_PPcvmV6jQsTqkoSNwTZEWypt3WEh1CkUfygRiaJMPU_-w8fR8U2ikmJ8Af0J-Vh5U2cHWwQERD1R0YcsT-8KfKzNo0aU7SWg0MfjLJsKEMPDknIUOSbrQ-Uig0GbdxQVV4CewH9ivkVqI9zudyEPa-VEAMZSSQT7F49nuSEklhKVGhv-WRvr1XrjgGsd0kmjasnrfLWobIs8g1G4GlBLd4es1QDn6K_div_YDeYcUDNnrx74P8cmYJI_evoJ__NXV20WQLcZtV30qWK_Z-joeXPHHfe1KLjmt4FrfZWHttudUDQT5uFLTdgLCQOvgK_BkM7G2LxthQ7u3Au9A-k5jLl_jwHpHfKY44oLCrGL_vX_CQLAs8Ie5xAHl3ELVQMnE6Y51CPnK5UaF8B3AMBNvu9myFbvfA&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
Bhel Raja - Indian Street Chaat,Street Food,19.1014331,72.8870005,Mumbai,4.5,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=ATKogpdnjaWoHY1t3dn8L_PeTjuFA0B0w0iZVu0ynIxAMr1ATWDHCFAMk6q3AGAwE3VzIIX5G56k6h3KLLJDDie3waOXP-YHLIY4W7aNE-O12AB-2Cpx8dhx52kegZXqoMoPGqtLrgUZfiAgvprT7SqgCfo2PzDjgMCOObFtzgRoZAyzElqx9jeHY3ANHYxYzVoabnedTf1KIjilg2p8UBsouQa_qLUs9kOGyj7a8EN6SmuHi4DzJktZfMo-7nibYRvPGNu2jIDG1eS6_tYttOp9sNQ_8CAO4p_5i-DcyV621GZTk3CB4jY&key=AIzaSyAN1Y6DgLtlU24YTlp77O2gR_Lw4xiC03w,
